Rgn,Country                     , Status   ,Latitude,  Longtiude,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8, Filename 
1,Madagascar                    ,WMO_Member, -21.200,  48.367,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , MANANJARY_67143.csv                                              
1,Madagascar                    ,WMO_Member, -21.750,  43.360,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , MOROMBE_67131.csv                                                
1,Madagascar                    ,WMO_Member, -20.283,  44.317,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , MORONDAVA_67117.csv                                              
1,Madagascar                    ,WMO_Member, -13.317,  48.317,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , NOSYBE_67012.csv                                                 
1,Madagascar                    ,WMO_Member, -22.550,  45.400,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , RANOHIRA_67152.csv                                               
1,Madagascar                    ,WMO_Member, -17.083,  49.817,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , SAINTEMARIE_67072.csv                                            
1,Madagascar                    ,WMO_Member, -14.283,  50.167,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , SAMBAVA_67023.csv                                                
1,Madagascar                    ,WMO_Member, -25.033,  46.950,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , TAOLAGNARO_67197.csv                                             
1,Madagascar                    ,WMO_Member, -18.117,  49.400,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , TOAMASINA_67095.csv                                              
1,Madagascar                    ,WMO_Member, -23.383,  43.733,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , TOLIARA_67161.csv                                                
1,Mali                          ,WMO_Member,  12.500,  -7.950,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,    ,    , BamakoSenou_61291.csv                                            
1,Mali                          ,WMO_Member,  11.400,  -7.500,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Bougouni_61296.csv                                               
1,Mali                          ,WMO_Member,  14.400, -11.400,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Kayes_61257.csv                                                  
1,Mali                          ,WMO_Member,  12.900, -11.200,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Kenieba_61285.csv                                                
1,Mali                          ,WMO_Member,  13.100,  -9.500,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Kita_61270.csv                                                   
1,Mali                          ,WMO_Member,  12.400,  -5.500,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Koutiala_61293.csv                                               
1,Mali                          ,WMO_Member,  14.500,  -4.100,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Mopti_61265.csv                                                  
1,Mali                          ,WMO_Member,  15.200,  -7.300,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Nara_61233.csv                                                   
1,Mali                          ,WMO_Member,  15.200,  -9.400,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , NIORORDUSAHELE_61230.csv                                         
1,Mali                          ,WMO_Member,  13.300,  -4.800,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , San_61277.csv                                                    
1,Mali                          ,WMO_Member,  13.400,  -6.200,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Segou_61272.csv                                                  
1,Mali                          ,WMO_Member,  11.400,  -5.700,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , Sikasso_61297.csv                                                
1,Mauritania                    ,WMO_Member,  16.700,  -9.600,PRCP,    ,    ,    ,    ,    ,    ,    , Aioun_61499.csv                                                  
1,Mauritania                    ,WMO_Member,  19.750, -14.367,PRCP,    ,    ,    ,    ,    ,    ,    , Akjoujt_61437.csv                                                
1,Mauritania                    ,WMO_Member,  20.517, -13.067,PRCP,    ,    ,    ,    ,    ,    ,    , Atar_61421.csv                                                   
1,Mauritania                    ,WMO_Member,  25.233, -11.617,PRCP,    ,    ,    ,    ,    ,    ,    , Bir_61401.csv                                                    
1,Mauritania                    ,WMO_Member,  17.533, -14.683,PRCP,    ,    ,    ,    ,    ,    ,    , Boutilimitt_61461.csv                                            
1,Mauritania                    ,WMO_Member,  16.150, -13.517,PRCP,    ,    ,    ,    ,    ,    ,    , Kaedi_61492.csv                                                  
1,Mauritania                    ,WMO_Member,  16.633, -11.400,PRCP,    ,    ,    ,    ,    ,    ,    , Kiffa_61498.csv                                                  
1,Mauritania                    ,WMO_Member,  16.600,  -7.267,PRCP,    ,    ,    ,    ,    ,    ,    , Nema_61497.csv                                                   
1,Mauritania                    ,WMO_Member,  20.920, -17.036,PRCP,    ,    ,    ,    ,    ,    ,    , Nouadhibou_61415.csv                                             
1,Mauritania                    ,WMO_Member,  18.300, -15.976,PRCP,    ,    ,    ,    ,    ,    ,    , Nouakchott_61442.csv                                             
1,Mauritania                    ,WMO_Member,  16.500, -15.817,PRCP,    ,    ,    ,    ,    ,    ,    , Rosso_61489.csv                                                  
1,Mauritania                    ,WMO_Member,  18.567, -11.433,PRCP,    ,    ,    ,    ,    ,    ,    , Tidjikja_61450.csv                                               
1,Mauritania                    ,WMO_Member,  22.750, -12.483,PRCP,    ,    ,    ,    ,    ,    ,    , Zouerate_61404.csv                                               
1,Mauritius                     ,WMO_Member, -10.379,  56.609,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Agalega_61974.csv                                                
1,Mauritius                     ,WMO_Member, -20.435,  57.683,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Plaisance_61990.csv                                              
1,Mauritius                     ,WMO_Member, -19.681,  63.426,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,TSUN, Pointe_Canon_61988.csv                                           
1,Mauritius                     ,WMO_Member, -16.450,  59.617,PRCP,DP01,TMAX,TMIN,TAVG,MSLP,MNVP,    , St_Brandon_61986.csv                                             
1,Mauritius                     ,WMO_Member, -20.298,  57.495,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,TSUN, Vacoas_61995.csv                                                 
1,Morocco                       ,WMO_Member,  30.379,  -9.559,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , AGADIRINEZGANNE_60250.csv                                        
1,Morocco                       ,WMO_Member,  35.179,  -3.840,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , ALHOUCEIMA_60107.csv                                             
1,Morocco                       ,WMO_Member,  32.367,  -6.400,    ,DP01,TMAX,TMIN,TAVG,    ,    ,    , BENIMELLAL_60191.csv                                             
1,Morocco                       ,WMO_Member,  32.518,  -1.966,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , BOUARFA_60200.csv                                                
1,Morocco                       ,WMO_Member,  33.559,  -7.667,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , CASABLANCAANFA_60155.csv                                         
1,Morocco                       ,WMO_Member,  23.717, -15.933,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , DAKHLA_60096.csv                                                 
1,Morocco                       ,WMO_Member,  31.947,  -4.406,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , ERRACHIDIA_60210.csv                                             
1,Morocco                       ,WMO_Member,  31.510,  -9.773,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , ESSAOUIRA_60220.csv                                              
1,Morocco                       ,WMO_Member,  33.967,  -4.983,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , FESSAIS_60141.csv                                                
1,Morocco                       ,WMO_Member,  29.029, -10.048,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , GUELMIM_60280.csv                                                
1,Morocco                       ,WMO_Member,  33.501,  -5.161,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , IFRANE_60160.csv                                                 
1,Morocco                       ,WMO_Member,  34.300,  -6.600,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , KENITRA_60120.csv                                                
1,Morocco                       ,WMO_Member,  27.148, -13.230,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , LAAYOUNE_60033.csv                                               
1,Morocco                       ,WMO_Member,  35.163,  -6.117,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , LARACHE_60105.csv                                                
1,Morocco                       ,WMO_Member,  31.611,  -8.029,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , MARRAKECH_60230.csv                                              
1,Morocco                       ,WMO_Member,  33.879,  -5.521,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , MEKNES_60150.csv                                                 
1,Morocco                       ,WMO_Member,  32.676,  -4.742,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , MIDELT_60195.csv                                                 
1,Morocco                       ,WMO_Member,  30.936,  -6.910,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , OUARZAZATE_60265.csv                                             
1,Morocco                       ,WMO_Member,  34.784,  -1.939,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , OUJDA_60115.csv                                                  
1,Morocco                       ,WMO_Member,  34.050,  -6.767,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , RABATSALE_60135.csv                                              
1,Morocco                       ,WMO_Member,  32.276,  -9.238,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , SAFI_60185.csv                                                   
1,Morocco                       ,WMO_Member,  26.736, -11.683,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , SMARA_60335.csv                                                  
1,Morocco                       ,WMO_Member,  28.447, -11.158,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , TANTAN_60285.csv                                                 
1,Morocco                       ,WMO_Member,  34.217,  -4.000,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , TAZA_60127.csv                                                   
1,Morocco                       ,WMO_Member,  35.593,  -5.332,PRCP,DP01,TMAX,TMIN,TAVG,    ,MNVP,    , TETOUAN_60318.csv                                                
1,Nigeria                       ,WMO_Member,   7.200,   3.000,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Abeokuta_65213.csv                                               
1,Nigeria                       ,WMO_Member,   9.000,   7.200,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Abuja_65125.csv                                                  
1,Nigeria                       ,WMO_Member,   7.600,   5.280,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , AdoEkiti_65224.csv                                               
1,Nigeria                       ,WMO_Member,   7.000,   5.300,    ,    ,TMAX,TMIN,TAVG,    ,    ,    , Akure_65232.csv                                                  
1,Nigeria                       ,WMO_Member,   5.700,   6.230,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Asaba_65282.csv                                                  
1,Nigeria                       ,WMO_Member,   6.200,   7.070,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Awka_65246.csv                                                   
1,Nigeria                       ,WMO_Member,  10.280,   9.820,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Bauchi_65055.csv                                                 
1,Nigeria                       ,WMO_Member,   6.330,   5.600,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Benin_65229.csv                                                  
1,Nigeria                       ,WMO_Member,   9.800,   6.000,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Bida_65112.csv                                                   
1,Nigeria                       ,WMO_Member,   4.970,   8.350,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Calabar_65264.csv                                                
1,Nigeria                       ,WMO_Member,  11.780,   9.330,PRCP,DP01,TMAX,TMIN,    ,    ,    ,    , Dutse_65048.csv                                                  
1,Nigeria                       ,WMO_Member,   4.400,   7.900,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Eket_65262.csv                                                   
1,Nigeria                       ,WMO_Member,   6.500,   7.000,PRCP,DP01,TMAX,TMIN,    ,    ,    ,    , Enugu_65257.csv                                                  
1,Nigeria                       ,WMO_Member,  10.270,  11.170,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Gombe_65075.csv                                                  
1,Nigeria                       ,WMO_Member,  12.170,   6.770,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Gusau_65015.csv                                                  
1,Nigeria                       ,WMO_Member,   7.430,   3.900,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Ibadan_65208.csv                                                 
1,Nigeria                       ,WMO_Member,   6.400,   3.930,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , IjebuOde_65210.csv                                               
1,Nigeria                       ,WMO_Member,   6.580,   3.330,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Ikeja_65201.csv                                                  
1,Nigeria                       ,WMO_Member,   5.200,   8.760,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Ikom_65273.csv                                                   
1,Nigeria                       ,WMO_Member,   8.480,   4.580,PRCP,DP01,TMAX,TMIN,    ,    ,    ,    , Ilorin_65101.csv                                                 
1,Nigeria                       ,WMO_Member,   7.970,   3.600,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Iseyin_65200.csv                                                 
1,Nigeria                       ,WMO_Member,   8.800,  11.400,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Jalingo_65170.csv                                                
1,Nigeria                       ,WMO_Member,   9.870,   8.900,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Jos_65134.csv                                                    
1,Nigeria                       ,WMO_Member,  10.600,   7.450,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Kaduna_65019.csv                                                 
1,Nigeria                       ,WMO_Member,  12.050,   8.530,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Kano_65046.csv                                                   
1,Nigeria                       ,WMO_Member,  13.020,   7.680,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Katsina_65028.csv                                                
1,Nigeria                       ,WMO_Member,   8.500,   8.470,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Lafia_65124.csv                                                  
1,Nigeria                       ,WMO_Member,   6.580,   3.060,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , LagosRoof_65203.csv                                              
1,Nigeria                       ,WMO_Member,   7.800,   6.730,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Lokoja_65243.csv                                                 
1,Nigeria                       ,WMO_Member,  11.850,  13.080,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Maiduguri_65082.csv                                              
1,Nigeria                       ,WMO_Member,   7.700,   8.500,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Makurdi_65271.csv                                                
1,Nigeria                       ,WMO_Member,   9.540,   6.540,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Minna_65123.csv                                                  
1,Nigeria                       ,WMO_Member,  13.000,  10.900,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Nguru_65064.csv                                                  
1,Nigeria                       ,WMO_Member,   6.700,   8.800,PRCP,DP01,TMAX,TMIN,TAVG,    ,    ,    , Ogoja_65275.csv                                                  
